Step,WallTime,Value
1542,1742560285.6446333,3.509999990463257
1554,1742560293.4137821,3.4600000381469727
1566,1742560306.0657253,3.440000057220459
1578,1742560314.5372357,3.4100000858306885
1594,1742560324.5267382,3.4200000762939453
1606,1742560333.3533554,3.309999942779541
1618,1742560342.1273568,3.309999942779541
1632,1742560350.593582,3.3299999237060547
1647,1742560360.2128198,3.359999895095825
1661,1742560370.3302724,3.380000114440918
1680,1742560382.0403314,3.430000066757202
1693,1742560390.1235335,3.440000057220459
1705,1742560398.7942863,3.4100000858306885
1721,1742560407.693607,3.450000047683716
1735,1742560416.4898348,3.4700000286102295
1754,1742560428.1904812,3.5299999713897705
1770,1742560437.815357,3.5199999809265137
1789,1742560448.9121788,3.559999942779541
1806,1742560460.1339567,3.609999895095825
1821,1742560470.0772092,3.619999885559082
1837,1742560480.2150316,3.6600000858306885
1850,1742560488.4429607,3.6700000762939453
1862,1742560496.0346813,3.619999885559082
1881,1742560508.3972635,3.630000114440918
1901,1742560521.896253,3.7100000381469727
1917,1742560532.4975324,3.75
1931,1742560541.7730794,3.7699999809265137
1949,1742560554.5747795,3.8299999237060547
1961,1742560561.313612,3.8299999237060547
1975,1742560570.8411508,3.809999942779541
1987,1742560578.0588896,3.809999942779541
1999,1742560586.6393318,3.809999942779541
2013,1742560596.2594407,3.809999942779541
2027,1742560605.133108,3.799999952316284
2047,1742560617.5763464,3.859999895095825
2061,1742560626.6673508,3.809999942779541
2076,1742560636.637067,3.8299999237060547
2089,1742560645.04376,3.8399999141693115
2101,1742560652.7341893,3.799999952316284
2123,1742560667.1566489,3.880000114440918
2135,1742560674.2767353,3.809999942779541
2150,1742560683.903245,3.799999952316284
2168,1742560696.0119886,3.7899999618530273
2183,1742560706.5860693,3.7699999809265137
2205,1742560721.816816,3.8399999141693115
2218,1742560729.5993953,3.809999942779541
2240,1742560744.5662978,3.9000000953674316
2256,1742560754.6780927,3.940000057220459
2276,1742560768.0198116,3.950000047683716
2292,1742560779.2803998,3.9100000858306885
2312,1742560791.2479503,3.950000047683716
2324,1742560798.9973717,3.930000066757202
2345,1742560813.0529525,3.9600000381469727
2358,1742560822.2163856,3.9700000286102295
2377,1742560835.153902,4.019999980926514
2389,1742560843.57784,4.019999980926514
2401,1742560852.2899134,4.019999980926514
2418,1742560865.0373251,4.050000190734863
2437,1742560878.1469476,4.099999904632568
2456,1742560889.8374987,4.090000152587891
2472,1742560899.1635413,4.110000133514404
2491,1742560916.06547,4.150000095367432
2507,1742560925.5070617,4.179999828338623
2532,1742560941.499888,4.309999942779541
2544,1742560949.7932785,4.210000038146973
2564,1742560962.3868294,4.289999961853027
2576,1742560970.214993,4.260000228881836
2592,1742560981.2181232,4.239999771118164
2611,1742560993.8849144,4.28000020980835
2623,1742561001.6503675,4.179999828338623
2636,1742561009.172075,4.179999828338623
2648,1742561017.7927203,4.079999923706055
2665,1742561028.308972,4.090000152587891
2679,1742561037.810426,4.03000020980835
2691,1742561046.209111,3.990000009536743
2708,1742561056.564188,3.9600000381469727
2720,1742561064.3003716,3.9600000381469727
2742,1742561078.3701692,3.9700000286102295
2754,1742561086.7457156,3.9600000381469727
2766,1742561093.7276235,3.890000104904175
2778,1742561102.1560311,3.890000104904175
2795,1742561114.2423544,3.940000057220459
2807,1742561122.4321682,3.890000104904175
2826,1742561135.750289,3.890000104904175
2853,1742561152.1634076,3.9700000286102295
2876,1742561167.5007722,4.039999961853027
2891,1742561178.5624435,4.0
2909,1742561189.9313626,4.019999980926514
2926,1742561200.8848367,3.940000057220459
2942,1742561210.4510736,3.9800000190734863
2955,1742561219.5118089,3.9100000858306885
2975,1742561232.431863,3.990000009536743
2988,1742561242.255234,3.9600000381469727
3000,1742561250.2488966,3.890000104904175
3019,1742561263.11089,3.9600000381469727
3035,1742561275.0241265,3.990000009536743
3054,1742561288.9355655,4.059999942779541
3072,1742561300.3759878,4.070000171661377
3085,1742561309.1400435,4.059999942779541
3105,1742561323.4931347,4.139999866485596
3120,1742561334.232725,4.119999885559082
3132,1742561342.4118352,4.119999885559082
3145,1742561349.9573097,4.03000020980835
3157,1742561358.8742204,4.03000020980835
3172,1742561369.0953648,4.059999942779541
3186,1742561378.1878774,4.079999923706055
3200,1742561387.159823,4.050000190734863
3218,1742561398.8181114,4.110000133514404
3236,1742561411.980677,4.099999904632568
3257,1742561425.9970052,4.039999961853027
3272,1742561436.6683064,3.9600000381469727
3284,1742561445.224585,3.930000066757202
3316,1742561469.6313355,4.070000171661377
3331,1742561478.0591605,4.050000190734863
3344,1742561487.4271085,4.019999980926514
3358,1742561497.083572,4.03000020980835
3370,1742561504.9606822,3.950000047683716
3382,1742561514.1410005,3.940000057220459
3405,1742561529.898543,4.050000190734863
3420,1742561539.9499946,4.010000228881836
3435,1742561549.492051,4.0
3450,1742561559.9076416,3.9600000381469727
3469,1742561572.3627224,3.9700000286102295
3481,1742561581.3107097,3.9600000381469727
3493,1742561588.6951754,3.880000114440918
3505,1742561597.1378424,3.8499999046325684
3530,1742561612.3663194,3.9800000190734863
3542,1742561620.844082,3.9700000286102295
3557,1742561630.7431035,4.0
3571,1742561639.9710417,3.990000009536743
3597,1742561657.4042857,4.110000133514404
3616,1742561670.9338617,4.159999847412109
3628,1742561680.498368,4.099999904632568
3641,1742561688.434548,4.050000190734863
3660,1742561701.957217,4.03000020980835
3678,1742561714.6548471,4.059999942779541
3695,1742561725.6837919,4.110000133514404
3728,1742561748.6297424,4.119999885559082
3761,1742561769.5138187,4.300000190734863
3773,1742561778.3947759,4.289999961853027
3794,1742561792.5192726,4.360000133514404
3809,1742561802.9696171,4.389999866485596
3821,1742561812.004465,4.389999866485596
3834,1742561820.5883307,4.289999961853027
3854,1742561834.9360223,4.340000152587891
3870,1742561846.7909164,4.349999904632568
3882,1742561854.5246801,4.320000171661377
3896,1742561864.7768016,4.269999980926514
3911,1742561874.7391324,4.300000190734863
3930,1742561887.9165661,4.369999885559082
3945,1742561898.3033924,4.400000095367432
3963,1742561911.1359076,4.329999923706055
3977,1742561921.0745907,4.349999904632568
3993,1742561932.1120315,4.360000133514404
4005,1742561940.9985483,4.340000152587891
4023,1742561953.471899,4.260000228881836
4045,1742561967.8670864,4.289999961853027
4060,1742561978.834119,4.320000171661377
4082,1742561995.0178795,4.409999847412109
4100,1742562006.796148,4.400000095367432
4119,1742562018.598803,4.409999847412109
4141,1742562033.6146379,4.460000038146973
4158,1742562044.0163863,4.300000190734863
4170,1742562052.3705897,4.090000152587891
4183,1742562061.5107005,4.099999904632568
4198,1742562072.0465155,4.039999961853027
4211,1742562080.2111504,4.019999980926514
4227,1742562091.3171036,4.059999942779541
4241,1742562101.334119,4.070000171661377
4260,1742562114.9619677,4.059999942779541
4279,1742562126.6885452,4.090000152587891
4298,1742562140.0016863,4.159999847412109
4312,1742562149.6743448,4.159999847412109
4331,1742562162.9294384,4.199999809265137
4348,1742562175.0835187,4.179999828338623
4374,1742562191.7751968,4.289999961853027
4395,1742562207.026322,4.320000171661377
4411,1742562218.387296,4.340000152587891
4423,1742562226.4195487,4.300000190734863
4440,1742562237.5813544,4.349999904632568
4452,1742562245.6239593,4.289999961853027
4469,1742562256.4877908,4.239999771118164
4483,1742562265.3348844,4.230000019073486
4502,1742562277.3974664,4.199999809265137
4520,1742562290.1649828,4.199999809265137
4536,1742562301.62833,4.170000076293945
4557,1742562317.003314,4.159999847412109
4576,1742562331.462022,4.179999828338623
4594,1742562343.8668435,4.239999771118164
4609,1742562353.3370895,4.260000228881836
4621,1742562362.1555705,4.230000019073486
4644,1742562378.125679,4.329999923706055
4662,1742562390.984299,4.349999904632568
4677,1742562400.8688405,4.360000133514404
4694,1742562413.6112816,4.340000152587891
4708,1742562422.6789465,4.289999961853027
4721,1742562431.3670924,4.230000019073486
4734,1742562439.8978972,4.21999979019165
4747,1742562448.363339,4.159999847412109
4764,1742562460.2764096,4.159999847412109
4787,1742562476.9838939,4.130000114440918
4800,1742562485.7768602,4.050000190734863
4819,1742562499.4872694,4.079999923706055
4840,1742562514.7557797,4.170000076293945
4860,1742562528.235588,4.199999809265137
4875,1742562538.5687141,4.230000019073486
4889,1742562547.150272,4.199999809265137
4904,1742562559.5621626,4.210000038146973
4921,1742562570.811147,4.190000057220459
4948,1742562589.8388264,4.28000020980835
4963,1742562601.4824274,4.269999980926514
4986,1742562618.4295979,4.289999961853027
4998,1742562626.6852772,4.21999979019165
5020,1742562640.4537218,4.260000228881836
5044,1742562655.811042,4.349999904632568
5058,1742562664.4756546,4.369999885559082
5077,1742562677.1954193,4.329999923706055
5094,1742562689.2153509,4.320000171661377
5108,1742562699.1540139,4.309999942779541
5125,1742562710.3058782,4.309999942779541
5143,1742562720.9616764,4.349999904632568
5162,1742562733.6414323,4.409999847412109
5182,1742562746.3831308,4.480000019073486
5199,1742562758.4053888,4.519999980926514
5223,1742562774.822824,4.590000152587891
5239,1742562785.2116687,4.519999980926514
5256,1742562795.8419735,4.559999942779541
5268,1742562803.2600043,4.489999771118164
5281,1742562811.6314595,4.409999847412109
5293,1742562819.07894,4.329999923706055
5312,1742562831.2958863,4.369999885559082
5324,1742562839.7074614,4.349999904632568
5345,1742562852.2537465,4.409999847412109
5361,1742562861.3965569,4.400000095367432
5373,1742562869.2344306,4.25
5389,1742562878.748374,4.260000228881836
5414,1742562894.7372417,4.28000020980835
5435,1742562908.8266747,4.369999885559082
5457,1742562922.7084053,4.369999885559082
5469,1742562929.3395314,4.25
5481,1742562936.9253824,4.230000019073486
5495,1742562944.6956701,4.179999828338623
5508,1742562952.7382166,4.139999866485596
5527,1742562965.6212738,4.190000057220459
5541,1742562974.2217126,4.159999847412109
5553,1742562981.9954655,4.099999904632568
5572,1742562995.7523942,4.099999904632568
5585,1742563004.3648765,4.03000020980835
5597,1742563011.1216128,3.9800000190734863
5609,1742563020.6593828,3.859999895095825
5621,1742563028.2903624,3.819999933242798
5644,1742563043.8717487,3.880000114440918
5659,1742563052.5780823,3.9100000858306885
5677,1742563063.8715413,3.9600000381469727
5690,1742563071.46971,3.9700000286102295
5705,1742563080.6576238,3.930000066757202
5719,1742563090.1244292,3.950000047683716
5736,1742563101.6266978,3.9100000858306885
5751,1742563111.0657613,3.9000000953674316
5766,1742563121.0714304,3.930000066757202
5783,1742563133.5059767,3.940000057220459
5803,1742563146.8571546,3.890000104904175
5816,1742563156.104382,3.809999942779541
5830,1742563164.4726715,3.7300000190734863
5844,1742563174.224232,3.75
5863,1742563188.2306457,3.819999933242798
5881,1742563200.3378403,3.859999895095825
5901,1742563213.7874951,3.930000066757202
5913,1742563220.9827182,3.859999895095825
5931,1742563232.2685785,3.9000000953674316
5943,1742563240.1296246,3.9000000953674316
5960,1742563249.901313,3.880000114440918
5987,1742563267.6333764,4.019999980926514
6005,1742563279.3427665,4.079999923706055
6019,1742563287.5962462,4.099999904632568
6033,1742563297.1232526,4.119999885559082
6056,1742563313.297663,4.119999885559082
6068,1742563322.10939,4.090000152587891
6088,1742563336.217467,4.110000133514404
6109,1742563351.2446394,4.190000057220459
6137,1742563369.6786604,4.320000171661377
6156,1742563383.191368,4.369999885559082
6176,1742563396.4881842,4.400000095367432
6188,1742563403.8000693,4.369999885559082
6208,1742563415.9695969,4.420000076293945
6236,1742563434.5285492,4.53000020980835
6256,1742563447.1831853,4.53000020980835
6276,1742563460.5244117,4.599999904632568
6296,1742563473.3413465,4.659999847412109
6313,1742563482.7964127,4.690000057220459
6325,1742563491.0333405,4.619999885559082
6341,1742563501.3773713,4.599999904632568
6359,1742563513.1404898,4.579999923706055
6374,1742563526.907138,4.610000133514404
6391,1742563537.1887455,4.599999904632568
6406,1742563547.6242902,4.630000114440918
6418,1742563555.4567962,4.579999923706055
6436,1742563566.1271713,4.489999771118164
6453,1742563578.035004,4.480000019073486
6482,1742563598.3144674,4.630000114440918
6504,1742563612.7914622,4.710000038146973
6524,1742563624.50919,4.679999828338623
6537,1742563632.126373,4.690000057220459
6556,1742563644.5216544,4.679999828338623
6571,1742563654.6331565,4.619999885559082
6593,1742563668.0855842,4.559999942779541
6605,1742563675.633646,4.489999771118164
6625,1742563688.177303,4.489999771118164
6637,1742563696.5481772,4.489999771118164
6653,1742563706.4252186,4.449999809265137
6671,1742563716.6364272,4.349999904632568
6683,1742563725.4709868,4.269999980926514
6695,1742563733.9361396,4.190000057220459
6710,1742563742.8148882,4.139999866485596
6725,1742563753.1015623,4.119999885559082
6739,1742563761.9955485,4.139999866485596
6755,1742563772.4242697,4.139999866485596
6767,1742563780.1470494,4.079999923706055
6783,1742563790.2207005,4.090000152587891
6802,1742563803.4195464,4.110000133514404
6814,1742563811.3709273,4.079999923706055
6831,1742563822.7205946,4.130000114440918
6845,1742563831.6118023,4.090000152587891
6864,1742563845.276736,4.110000133514404
6886,1742563859.3998525,4.039999961853027
6899,1742563867.5103633,3.950000047683716
6912,1742563876.024907,3.880000114440918
6928,1742563887.3117425,3.9100000858306885
6944,1742563897.323766,3.880000114440918
6957,1742563905.5971563,3.859999895095825
6969,1742563912.563737,3.759999990463257
6981,1742563920.1320307,3.759999990463257
6998,1742563930.5778267,3.7300000190734863
7013,1742563939.0364587,3.759999990463257
7033,1742563951.508384,3.799999952316284
7051,1742563963.1955602,3.799999952316284
7064,1742563971.8715322,3.809999942779541
7076,1742563979.238045,3.809999942779541
7098,1742563993.7642188,3.880000114440918
7112,1742564003.7416642,3.869999885559082
7127,1742564013.7100472,3.880000114440918
7142,1742564022.7177045,3.869999885559082
7155,1742564031.314569,3.880000114440918
7169,1742564041.055722,3.859999895095825
7185,1742564050.3893495,3.8299999237060547
7199,1742564059.223072,3.8499999046325684
7211,1742564067.7290735,3.799999952316284
7228,1742564078.532491,3.8299999237060547
7244,1742564088.1372821,3.799999952316284
7257,1742564096.4635947,3.7100000381469727
7279,1742564110.177626,3.799999952316284
7308,1742564127.7843404,3.9600000381469727
7335,1742564145.0693967,4.070000171661377
7352,1742564156.914363,4.079999923706055
7367,1742564167.269028,4.099999904632568
7381,1742564175.192464,4.119999885559082
7397,1742564184.6252234,4.159999847412109
7416,1742564196.8898623,4.179999828338623
7432,1742564207.783953,4.190000057220459
7447,1742564217.2600064,4.139999866485596
7459,1742564224.0537949,4.079999923706055
7471,1742564232.1205976,4.070000171661377
7483,1742564239.39167,4.070000171661377
7495,1742564247.4592652,3.9700000286102295
7513,1742564258.8240259,4.010000228881836
7530,1742564269.3919096,4.03000020980835
7543,1742564278.4517941,4.010000228881836
7558,1742564288.228996,4.03000020980835
7570,1742564294.5519595,4.010000228881836
7594,1742564309.0133657,4.090000152587891
7608,1742564318.296219,4.090000152587891
7622,1742564327.1676981,4.110000133514404
7637,1742564336.4852917,4.090000152587891
7654,1742564347.4268575,4.099999904632568
7667,1742564356.536125,4.099999904632568
7680,1742564363.7362993,4.010000228881836
7692,1742564371.9517033,3.8399999141693115
7704,1742564379.7070444,3.690000057220459
7717,1742564389.190219,3.6500000953674316
7730,1742564398.8210168,3.630000114440918
7751,1742564413.122282,3.700000047683716
7763,1742564420.2152941,3.6600000858306885
7782,1742564432.5341685,3.6600000858306885
7794,1742564440.801568,3.619999885559082
7808,1742564449.3400257,3.609999895095825
7820,1742564457.2033951,3.609999895095825
7834,1742564466.500272,3.630000114440918
7846,1742564472.787907,3.630000114440918
7858,1742564480.9949808,3.630000114440918
7870,1742564487.6724257,3.569999933242798
7884,1742564497.1418796,3.5399999618530273
7896,1742564503.4422138,3.5299999713897705
7915,1742564515.4167745,3.569999933242798
7927,1742564523.5883684,3.569999933242798
7944,1742564534.8484857,3.5
7956,1742564542.034249,3.4800000190734863
7982,1742564559.3189332,3.5999999046325684
8004,1742564573.208937,3.6700000762939453
8016,1742564581.3992708,3.619999885559082
8028,1742564589.8969584,3.609999895095825
8047,1742564601.8807874,3.6700000762939453
8061,1742564610.8617969,3.690000057220459
8073,1742564619.290164,3.690000057220459
8085,1742564626.2934666,3.680000066757202
8099,1742564636.021532,3.690000057220459
8111,1742564643.627094,3.5999999046325684
8123,1742564650.5852408,3.5999999046325684
8138,1742564660.6013293,3.559999942779541
8150,1742564666.9667737,3.559999942779541
8165,1742564676.5772088,3.569999933242798
8182,1742564687.3117688,3.619999885559082
8199,1742564698.627062,3.6500000953674316
8213,1742564707.226153,3.6700000762939453
8225,1742564715.0282364,3.6700000762939453
8237,1742564723.233473,3.6700000762939453
8254,1742564734.9126256,3.700000047683716
8266,1742564742.9997294,3.700000047683716
8278,1742564750.6833513,3.630000114440918
8290,1742564759.2816298,3.630000114440918
8302,1742564765.8031101,3.5799999237060547
8318,1742564776.5013347,3.619999885559082
8337,1742564789.0064964,3.549999952316284
8349,1742564796.1316411,3.450000047683716
8361,1742564803.1990445,3.450000047683716
8373,1742564810.583843,3.450000047683716
8392,1742564823.539674,3.450000047683716
8404,1742564830.8212936,3.430000066757202
8423,1742564843.6069348,3.5
8436,1742564852.332833,3.509999990463257
8449,1742564859.8194282,3.5
8461,1742564867.982234,3.5
8473,1742564874.9870713,3.5
8485,1742564883.1856935,3.4700000286102295
8497,1742564891.4679046,3.4700000286102295
8509,1742564899.4142613,3.440000057220459
8522,1742564908.0791838,3.4000000953674316
8536,1742564916.0952983,3.369999885559082
8548,1742564923.8714824,3.3499999046325684
8563,1742564932.832987,3.380000114440918
8580,1742564942.5632737,3.430000066757202
8592,1742564951.4865582,3.380000114440918
8604,1742564958.8717468,3.380000114440918
8622,1742564970.0861378,3.440000057220459
8634,1742564978.1037905,3.440000057220459
8646,1742564986.1199553,3.440000057220459
8658,1742564993.658941,3.4000000953674316
8674,1742565004.2634745,3.369999885559082
8686,1742565011.793484,3.369999885559082
8702,1742565022.6802616,3.4100000858306885
8718,1742565032.8371668,3.450000047683716
8735,1742565043.0068974,3.430000066757202
8747,1742565051.2302408,3.430000066757202
8760,1742565060.086013,3.369999885559082
8781,1742565073.1835654,3.450000047683716
8794,1742565080.906073,3.450000047683716
8810,1742565091.7162325,3.490000009536743
8823,1742565099.748128,3.5
8835,1742565107.534024,3.5
8847,1742565115.6421387,3.5
8859,1742565122.2129421,3.5
8873,1742565131.2476125,3.509999990463257
8893,1742565143.7028399,3.569999933242798
8905,1742565151.0434418,3.569999933242798
8919,1742565160.078446,3.559999942779541
8931,1742565167.9880667,3.509999990463257
8945,1742565175.8785517,3.5299999713897705
8960,1742565185.7018228,3.559999942779541
8975,1742565195.259025,3.5299999713897705
8990,1742565204.2313704,3.559999942779541
9005,1742565213.4796033,3.5899999141693115
9022,1742565224.6272335,3.640000104904175
9038,1742565234.4598248,3.640000104904175
9056,1742565246.0854707,3.700000047683716
9068,1742565255.478687,3.6600000858306885
9080,1742565264.7004826,3.619999885559082
9097,1742565275.1927588,3.619999885559082
9109,1742565283.7469013,3.619999885559082
9124,1742565293.9849396,3.640000104904175
9137,1742565301.1226256,3.559999942779541
9158,1742565315.995913,3.640000104904175
9170,1742565324.9581296,3.5999999046325684
9182,1742565332.8665555,3.5899999141693115
9199,1742565343.0899036,3.640000104904175
9212,1742565351.8667915,3.6500000953674316
9224,1742565359.1620429,3.6500000953674316
9250,1742565377.3814569,3.7699999809265137
9265,1742565386.451111,3.7200000286102295
9277,1742565394.2305815,3.7200000286102295
9290,1742565402.172947,3.7100000381469727
9303,1742565409.6014557,3.7200000286102295
9321,1742565421.2793186,3.759999990463257
9333,1742565429.0421252,3.7300000190734863
9345,1742565435.8014874,3.700000047683716
9357,1742565443.9954746,3.6700000762939453
9369,1742565450.9135416,3.640000104904175
9381,1742565459.0690274,3.5899999141693115
9398,1742565469.7146873,3.5999999046325684
9412,1742565478.379037,3.559999942779541
9427,1742565487.8841429,3.5899999141693115
9444,1742565499.3151083,3.640000104904175
9456,1742565505.9894936,3.5899999141693115
9468,1742565514.0536406,3.5899999141693115
9481,1742565521.9413056,3.569999933242798
9495,1742565531.4140537,3.5799999237060547
9516,1742565546.2819207,3.5799999237060547
9531,1742565556.1906044,3.609999895095825
9545,1742565565.5137646,3.630000114440918
9559,1742565574.3829377,3.5999999046325684
9574,1742565584.140252,3.619999885559082
9586,1742565591.0540223,3.619999885559082
9598,1742565599.0209882,3.4800000190734863
9610,1742565606.269608,3.450000047683716
9622,1742565614.2523644,3.450000047683716
9639,1742565625.122049,3.490000009536743
9660,1742565638.3937988,3.569999933242798
9673,1742565645.2121108,3.5199999809265137
9688,1742565654.3252726,3.549999952316284
9701,1742565663.1442075,3.559999942779541
9713,1742565670.6351016,3.559999942779541
9728,1742565681.469234,3.5899999141693115
9745,1742565692.1188748,3.640000104904175
9760,1742565701.0806036,3.619999885559082
9775,1742565711.2766159,3.630000114440918
9789,1742565720.5372372,3.619999885559082
9804,1742565730.199454,3.5999999046325684
9819,1742565740.3296745,3.630000114440918
9831,1742565748.3143604,3.630000114440918
9843,1742565755.9343197,3.619999885559082
9860,1742565767.172141,3.6500000953674316
9874,1742565776.708835,3.5799999237060547
9891,1742565787.4959764,3.5999999046325684
9906,1742565795.9564865,3.609999895095825
9918,1742565804.9733346,3.5899999141693115
9930,1742565813.4680798,3.559999942779541
9950,1742565827.8389537,3.640000104904175
9964,1742565836.5839798,3.6600000858306885
9977,1742565844.8613317,3.6700000762939453
9991,1742565852.5633879,3.690000057220459
10005,1742565862.7811728,3.6600000858306885
10021,1742565873.4002457,3.609999895095825
10035,1742565882.6808178,3.619999885559082
10047,1742565891.8357987,3.5899999141693115
10061,1742565901.1155555,3.5999999046325684
10075,1742565909.4703152,3.619999885559082
10090,1742565919.0659537,3.619999885559082
10102,1742565927.0659912,3.569999933242798
10114,1742565933.6155908,3.5399999618530273
10126,1742565941.6649544,3.509999990463257
10141,1742565950.5420954,3.5199999809265137
10153,1742565958.547821,3.490000009536743
10165,1742565965.8787212,3.4600000381469727
10178,1742565974.5293918,3.4700000286102295
10196,1742565986.7723558,3.5299999713897705
10208,1742565994.9877234,3.4800000190734863
10222,1742566003.4684918,3.4800000190734863
10235,1742566012.2511494,3.440000057220459
10249,1742566021.5454242,3.430000066757202
10263,1742566029.955527,3.450000047683716
10284,1742566043.2779336,3.5399999618530273
10303,1742566055.4609723,3.5299999713897705
10318,1742566066.1864426,3.5399999618530273
10331,1742566073.3844962,3.5399999618530273
10344,1742566081.4446702,3.5299999713897705
10356,1742566088.5250218,3.509999990463257
10368,1742566097.9168515,3.4700000286102295
10385,1742566109.7417884,3.5
10398,1742566118.8884823,3.509999990463257
10415,1742566129.6784847,3.5399999618530273
10428,1742566139.0814977,3.5299999713897705
10444,1742566149.8426921,3.5399999618530273
10457,1742566157.6998127,3.549999952316284
10472,1742566168.2032223,3.5799999237060547
10491,1742566181.3539066,3.6500000953674316
10512,1742566195.7540865,3.7100000381469727
10528,1742566206.7489574,3.75
10540,1742566215.1740696,3.75
10560,1742566228.4734921,3.819999933242798
10574,1742566236.8994002,3.7799999713897705
10589,1742566246.062576,3.809999942779541
10603,1742566253.5402126,3.809999942779541
10618,1742566263.424298,3.8299999237060547
10637,1742566277.4133847,3.880000114440918
10650,1742566286.9934072,3.869999885559082
10662,1742566295.2114232,3.7799999713897705
10682,1742566310.010797,3.7899999618530273
10694,1742566318.4165585,3.759999990463257
10706,1742566327.3237073,3.75
10718,1742566334.7489312,3.740000009536743
10731,1742566343.3588054,3.75
10748,1742566354.108999,3.799999952316284
10761,1742566362.7196965,3.759999990463257
10777,1742566373.2858927,3.7899999618530273
10795,1742566385.0653791,3.799999952316284
10809,1742566395.0679636,3.809999942779541
10825,1742566405.2421706,3.809999942779541
10843,1742566417.4700093,3.859999895095825
10857,1742566427.4846385,3.8499999046325684
10878,1742566441.390642,3.869999885559082
10896,1742566453.1362221,3.8399999141693115
10919,1742566467.558055,3.9100000858306885
10933,1742566475.691758,3.930000066757202
10946,1742566484.21709,3.859999895095825
10959,1742566493.3923802,3.8499999046325684
10974,1742566503.8014762,3.8499999046325684
10990,1742566513.5572665,3.869999885559082
11009,1742566526.238692,3.9100000858306885
11021,1742566533.7530775,3.8399999141693115
11039,1742566546.9498355,3.890000104904175
11061,1742566562.034952,3.990000009536743
