Step,WallTime,Value
13,1742626385.2488403,3.25
32,1742626395.4876697,4.0
44,1742626402.7267435,3.6666667461395264
58,1742626409.6968384,3.625
71,1742626417.414634,3.549999952316284
83,1742626423.4494116,3.4583332538604736
103,1742626434.9154012,3.6785714626312256
121,1742626445.8232358,3.78125
136,1742626454.2201366,3.777777671813965
148,1742626461.4594595,3.700000047683716
171,1742626475.1682563,3.8863637447357178
189,1742626490.9817572,3.9375
201,1742626498.1862857,3.865384578704834
221,1742626511.4535947,3.9464285373687744
240,1742626522.629027,4.0
252,1742626530.3588872,3.9375
264,1742626536.7436693,3.882352828979492
276,1742626544.4802723,3.8333332538604736
288,1742626550.8584185,3.78947377204895
300,1742626558.5664427,3.75
319,1742626570.0359154,3.797619104385376
331,1742626576.521011,3.7613637447357178
350,1742626588.0026064,3.8043477535247803
364,1742626595.937222,3.7916667461395264
379,1742626604.771499,3.7899999618530273
398,1742626616.2429342,3.8499999046325684
420,1742626629.3022082,3.880000114440918
432,1742626635.7014272,3.880000114440918
454,1742626648.8659043,3.9600000381469727
471,1742626659.2896514,4.0
493,1742626672.664525,4.099999904632568
517,1742626686.9475443,4.139999866485596
534,1742626697.2960804,4.130000114440918
553,1742626707.8922749,4.170000076293945
565,1742626715.0192814,4.170000076293945
577,1742626721.964434,4.059999942779541
589,1742626729.092277,4.0
604,1742626738.357899,4.03000020980835
617,1742626745.2405674,3.9600000381469727
632,1742626754.6066773,3.9200000762939453
652,1742626766.6914365,4.0
668,1742626775.2191494,4.039999961853027
686,1742626786.2204435,4.099999904632568
698,1742626793.7804465,4.099999904632568
710,1742626800.2432876,4.099999904632568
728,1742626811.2096095,4.090000152587891
743,1742626819.7731826,4.119999885559082
757,1742626828.0406854,4.070000171661377
772,1742626837.3805666,4.079999923706055
785,1742626844.3031552,4.059999942779541
797,1742626851.9681523,3.990000009536743
810,1742626858.9325004,3.9000000953674316
822,1742626866.5274935,3.9000000953674316
837,1742626874.95081,3.8299999237060547
850,1742626882.6904092,3.7899999618530273
872,1742626895.7668934,3.7899999618530273
885,1742626903.3186972,3.680000066757202
901,1742626912.4998944,3.6700000762939453
921,1742626924.5266724,3.680000066757202
947,1742626939.8476422,3.819999933242798
961,1742626948.4790943,3.8399999141693115
973,1742626955.8214254,3.8399999141693115
988,1742626965.0997124,3.8399999141693115
1000,1742626971.65918,3.8299999237060547
1016,1742626981.2536492,3.8399999141693115
1028,1742626988.9217548,3.759999990463257
1052,1742627003.1759496,3.8399999141693115
1066,1742627010.56498,3.799999952316284
1086,1742627022.5946858,3.880000114440918
1101,1742627031.8218102,3.9100000858306885
1123,1742627044.8362365,3.950000047683716
1146,1742627058.4406013,4.03000020980835
1165,1742627068.7454658,4.079999923706055
1187,1742627081.7529144,4.150000095367432
1199,1742627093.1032624,4.139999866485596
1211,1742627100.7416627,4.139999866485596
1223,1742627107.1024637,4.130000114440918
1235,1742627114.651916,4.130000114440918
1249,1742627122.1644666,4.119999885559082
1262,1742627130.3548095,4.119999885559082
1277,1742627138.3654308,4.050000190734863
1295,1742627149.2349234,4.099999904632568
1312,1742627159.552461,4.110000133514404
1330,1742627170.4442396,4.090000152587891
1345,1742627178.5353777,3.9800000190734863
1360,1742627187.77745,3.990000009536743
1372,1742627194.0738726,3.990000009536743
1397,1742627209.0387287,4.090000152587891
1415,1742627219.7850647,4.150000095367432
1436,1742627232.3433857,4.199999809265137
1454,1742627243.238027,4.260000228881836
1468,1742627250.901558,4.159999847412109
1483,1742627259.9275656,4.170000076293945
1495,1742627267.3048878,4.090000152587891
1514,1742627277.7845106,4.130000114440918
1526,1742627285.3815813,4.03000020980835
1541,1742627293.9606135,3.950000047683716
1557,1742627303.2253103,3.9200000762939453
1574,1742627313.560937,3.869999885559082
1587,1742627320.523247,3.880000114440918
1604,1742627330.772209,3.930000066757202
