Step,WallTime,Value
100,1742398136.6467824,3.880000114440918
200,1742398196.6697683,3.9795918464660645
300,1742398256.3413396,3.9342105388641357
400,1742398314.2670877,3.859999895095825
500,1742398372.603271,4.130000114440918
600,1742398431.370254,4.039999961853027
700,1742398489.4424727,4.0
800,1742398549.1704876,4.070000171661377
900,1742398607.436161,3.7799999713897705
1000,1742398665.92599,3.880000114440918
1100,1742398723.9998188,3.9200000762939453
1200,1742398782.3044226,3.990000009536743
1300,1742398840.4971874,4.159999847412109
1400,1742398900.0867548,4.28000020980835
1500,1742398958.0567849,4.139999866485596
1600,1742399016.2717416,4.010000228881836
1700,1742399074.3143418,4.0
1800,1742399131.691918,3.9800000190734863
1900,1742399192.3508968,4.269999980926514
2000,1742399249.886063,4.409999847412109
2100,1742399307.9516466,4.239999771118164
2200,1742399370.403635,4.400000095367432
2300,1742399428.0297158,4.309999942779541
2400,1742399488.1823018,4.050000190734863
2500,1742399545.8563247,4.099999904632568
2600,1742399604.1919026,4.03000020980835
2700,1742399662.7255964,4.010000228881836
2800,1742399721.3623455,4.079999923706055
2900,1742399781.3609776,4.190000057220459
3000,1742399839.4704332,4.199999809265137
3100,1742399897.817493,4.28000020980835
3200,1742399955.8719423,4.159999847412109
3300,1742400014.1861975,4.0
3400,1742400074.0458844,4.03000020980835
3500,1742400132.214346,3.880000114440918
3600,1742400190.5080044,3.990000009536743
3700,1742400248.681515,4.139999866485596
3800,1742400306.8024983,4.059999942779541
3900,1742400366.4151375,3.950000047683716
4000,1742400424.665077,3.9000000953674316
4100,1742400482.9892385,3.9100000858306885
4200,1742400541.1793356,3.940000057220459
4300,1742400599.5292258,4.139999866485596
4400,1742400659.9309566,4.260000228881836
4500,1742400718.3147824,4.369999885559082
4600,1742400776.6849232,4.429999828338623
4700,1742400835.375718,4.619999885559082
4800,1742400894.1220307,4.739999771118164
4900,1742400953.961494,4.670000076293945
5000,1742401012.5492642,4.760000228881836
5100,1742401070.6773188,4.28000020980835
5200,1742401128.844485,4.059999942779541
5300,1742401186.9998336,4.070000171661377
5400,1742401245.951516,3.9800000190734863
5500,1742401304.0263968,4.079999923706055
5600,1742401362.4018726,4.139999866485596
5700,1742401420.277895,3.9600000381469727
5800,1742401478.8842473,4.21999979019165
5900,1742401538.3655121,4.260000228881836
6000,1742401596.1808598,4.150000095367432
6100,1742401654.4267242,4.429999828338623
6200,1742401712.5175838,4.190000057220459
6300,1742401770.9360905,4.210000038146973
6400,1742401831.3066375,4.480000019073486
6500,1742401889.3075469,4.489999771118164
6600,1742401947.4515162,4.369999885559082
6700,1742402005.52625,4.349999904632568
6800,1742402063.877162,4.440000057220459
6900,1742402123.600209,4.460000038146973
7000,1742402181.6679907,4.570000171661377
7100,1742402239.7256882,4.5
7200,1742402297.3633869,4.090000152587891
7300,1742402355.3446193,4.170000076293945
7400,1742402415.0410337,3.940000057220459
7500,1742402472.4229488,3.940000057220459
7600,1742402530.1920774,4.119999885559082
7700,1742402588.2482748,3.9700000286102295
7800,1742402646.1246834,4.199999809265137
