Step,WallTime,Value
7661,1742630943.0671692,-0.5901600122451782
7677,1742630952.8281395,-0.5713499784469604
7692,1742630961.880404,-0.5640599727630615
7715,1742630975.5475771,-0.4845699965953827
7728,1742630982.6508179,-0.5217599868774414
7742,1742630991.2942717,-0.5063700079917908
7758,1742630999.842865,-0.4982700049877167
7772,1742631008.5555425,-0.49097999930381775
7784,1742631015.485906,-0.49097999930381775
7796,1742631022.538186,-0.4982700049877167
7808,1742631029.5019317,-0.5604699850082397
7820,1742631036.5822752,-0.5874699950218201
7840,1742631048.5562284,-0.5502099990844727
7855,1742631057.1307042,-0.5412099957466125
7867,1742631064.1789432,-0.5412099957466125
7882,1742631073.465173,-0.603600025177002
7900,1742631083.1166942,-0.6343799829483032
7914,1742631091.8140273,-0.6540899872779846
7937,1742631105.5172036,-0.6018900275230408
7961,1742631119.7864368,-0.517009973526001
7977,1742631129.687456,-0.5432100296020508
8003,1742631145.0671372,-0.39441999793052673
8036,1742631164.3615384,-0.24815000593662262
8058,1742631177.3960278,-0.21574999392032623
8074,1742631187.2419732,-0.19865000247955322
8086,1742631193.5726285,-0.20765000581741333
8114,1742631210.7860687,-0.10824999958276749
8126,1742631217.701161,-0.11553999781608582
8142,1742631227.4289324,-0.1706400066614151
8158,1742631236.011896,-0.15173999965190887
8181,1742631249.8576517,-0.10593000054359436
8193,1742631257.4743772,-0.12302999943494797
8212,1742631268.9650955,-0.06983000040054321
8229,1742631278.3532054,-0.05082999914884567
8253,1742631292.7644854,0.021560000255703926
8271,1742631303.344811,0.05234000086784363
8285,1742631312.0479052,0.06233999878168106
8300,1742631320.3408601,0.03317999839782715
8314,1742631328.7444072,0.03317999839782715
8332,1742631339.7478235,0.06404999643564224
8351,1742631351.1233802,0.08304999768733978
8372,1742631362.9909785,0.1189500018954277
8389,1742631372.8136973,0.14595000445842743
8402,1742631380.9319656,0.10275000333786011
8426,1742631395.1642249,0.09807000309228897
8438,1742631401.5421548,0.08006999641656876
8452,1742631410.278751,-0.0678199976682663
8471,1742631421.7302291,-0.17899000644683838
8486,1742631429.7552643,-0.21139000356197357
8499,1742631437.9013288,-0.21849000453948975
8515,1742631447.3666012,-0.20048999786376953
8533,1742631457.4609225,-0.30160000920295715
8552,1742631468.8981037,-0.265500009059906
8566,1742631477.6099641,-0.28898999094963074
8579,1742631484.5169306,-0.30698999762535095
8591,1742631492.198191,-0.3681899905204773
8610,1742631503.2686148,-0.3248000144958496
8632,1742631515.867605,-0.3339900076389313
8652,1742631527.223246,-0.30799001455307007
8680,1742631544.5336246,-0.2748900055885315
8695,1742631552.8001423,-0.2866699993610382
8721,1742631568.1486108,-0.20826999843120575
8736,1742631577.4111397,-0.19926999509334564
8754,1742631588.294763,-0.17407000064849854
8771,1742631597.4079776,-0.186939999461174
8798,1742631614.2276068,-0.11006999760866165
8810,1742631620.8804803,-0.1730699986219406
8822,1742631628.109928,-0.20735999941825867
8844,1742631640.9236188,-0.13139000535011292
8856,1742631647.922739,-0.2115900069475174
8868,1742631654.9298227,-0.2115900069475174
8891,1742631668.6786578,-0.13300999999046326
8904,1742631676.204323,-0.16000999510288239
8916,1742631683.4341455,-0.1780100017786026
8935,1742631694.1245978,-0.13741999864578247
8952,1742631704.518246,-0.13192999362945557
8965,1742631712.6432889,-0.1482200026512146
8985,1742631723.745591,-0.1428299993276596
8997,1742631731.0566392,-0.15183000266551971
9012,1742631740.2257621,-0.1454399973154068
9024,1742631746.70966,-0.1454399973154068
9038,1742631755.3970325,-0.18073000013828278
9057,1742631765.9616017,-0.1894499957561493
9070,1742631773.7016764,-0.2244500070810318
9085,1742631782.9850917,-0.3109399974346161
9103,1742631792.7087789,-0.2938399910926819
9115,1742631800.3422277,-0.3822399973869324
9128,1742631807.5899081,-0.4002400040626526
9149,1742631819.8028607,-0.39824000000953674
9168,1742631831.2595353,-0.37003999948501587
9188,1742631843.2802382,-0.39590999484062195
9202,1742631852.0785756,-0.3759100139141083
9219,1742631861.09573,-0.33590999245643616
9236,1742631871.3543503,-0.37088000774383545
9257,1742631884.0181918,-0.30358999967575073
9276,1742631895.4242117,-0.24358999729156494
9294,1742631905.668613,-0.2711699903011322
9307,1742631913.1727028,-0.2711699903011322
9322,1742631922.4471831,-0.25387999415397644
9341,1742631933.3113003,-0.2663100063800812
9361,1742631944.7064304,-0.21279999613761902
9374,1742631952.8909783,-0.21279999613761902
9389,1742631961.7931507,-0.2261900007724762
9401,1742631968.5766988,-0.2261900007724762
9414,1742631976.5682857,-0.2315800040960312
9426,1742631983.0768428,-0.2315800040960312
9442,1742631992.818538,-0.21051999926567078
9458,1742632001.603677,-0.23510000109672546
9471,1742632009.4139092,-0.2370000034570694
9486,1742632018.6603854,-0.23600000143051147
9515,1742632035.6106136,-0.16551999747753143
9527,1742632042.0026214,-0.16551999747753143
9543,1742632051.7507412,-0.15561999380588531
9555,1742632059.0053258,-0.19181999564170837
9575,1742632070.0758681,-0.1750199943780899
9591,1742632079.851035,-0.2351199984550476
9604,1742632088.0428832,-0.24612000584602356
9618,1742632095.4561546,-0.2771199941635132
9637,1742632106.9600353,-0.27254000306129456
9659,1742632119.9927046,-0.29096001386642456
9678,1742632131.4995935,-0.30866000056266785
9694,1742632140.0243168,-0.3523699939250946
9706,1742632147.6969123,-0.3604699969291687
9725,1742632159.1030736,-0.3317599892616272
9744,1742632170.0019276,-0.32381999492645264
9756,1742632177.0799696,-0.4008199870586395
9771,1742632186.3217065,-0.4016300141811371
9786,1742632194.3825374,-0.4097299873828888
9803,1742632204.8451507,-0.37514999508857727
9816,1742632213.0244873,-0.37786000967025757
9828,1742632219.4552205,-0.37786000967025757
9844,1742632229.251997,-0.3789199888706207
9866,1742632242.4646416,-0.3065199851989746
9881,1742632250.4452603,-0.2966200113296509
9896,1742632259.6146586,-0.30761998891830444
9918,1742632272.766651,-0.34165000915527344
9930,1742632279.2035773,-0.34165000915527344
9946,1742632288.9054792,-0.34426000714302063
9962,1742632298.8031042,-0.31797000765800476
9987,1742632313.5582018,-0.3197700083255768
10005,1742632324.3025992,-0.31237998604774475
10018,1742632331.4424262,-0.31327998638153076
10030,1742632339.0444982,-0.32227998971939087
10043,1742632345.896929,-0.36875998973846436
10058,1742632355.2179694,-0.41034001111984253
10073,1742632363.3859446,-0.44453999400138855
10089,1742632373.0110533,-0.43643999099731445
10111,1742632386.1657028,-0.38936999440193176
10132,1742632398.6054566,-0.3622699975967407
10151,1742632410.0443633,-0.34758999943733215
10172,1742632422.5870616,-0.30052000284194946
10184,1742632428.9126227,-0.3078100085258484
10201,1742632439.2895207,-0.31071001291275024
10217,1742632448.8789043,-0.3181900084018707
10232,1742632457.2910948,-0.3109000027179718
10256,1742632471.4903173,-0.2683199942111969
10270,1742632480.3342636,-0.263839989900589
10285,1742632488.4278102,-0.32523998618125916
10303,1742632499.2390697,-0.3269500136375427
10335,1742632518.7049522,-0.24034999310970306
10356,1742632530.637862,-0.27303001284599304
10375,1742632542.0201905,-0.22064000368118286
10390,1742632551.2118137,-0.2198300063610077
10407,1742632561.487442,-0.22991999983787537
10422,1742632569.6017826,-0.2838299870491028
10434,1742632577.2401252,-0.30921998620033264
10446,1742632583.5998983,-0.31731998920440674
10464,1742632594.579438,-0.28192999958992004
10476,1742632601.6936157,-0.29003000259399414
10496,1742632612.9892561,-0.253930002450943
10510,1742632621.673179,-0.253930002450943
10533,1742632635.36155,-0.2351199984550476
10545,1742632642.0356421,-0.2821899950504303
10565,1742632653.9257784,-0.3027999997138977
10584,1742632665.4347386,-0.33441999554634094
10598,1742632674.1638606,-0.37338998913764954
10622,1742632688.41869,-0.2862899899482727
10649,1742632704.4429924,-0.20010000467300415
10668,1742632715.942022,-0.19009999930858612
10693,1742632730.832975,-0.10868000239133835
10708,1742632738.8675568,-0.1312599927186966
10730,1742632752.1158628,-0.11484000086784363
10749,1742632763.46803,-0.1048400029540062
10765,1742632773.3198485,-0.10113000124692917
10784,1742632784.9390368,-0.14252999424934387
10797,1742632791.9062595,-0.17239999771118164
10809,1742632799.5698683,-0.22479000687599182
10828,1742632810.689285,-0.20830999314785004
10847,1742632821.333911,-0.18020999431610107
10863,1742632831.1746316,-0.16750000417232513
10875,1742632838.245426,-0.16750000417232513
10887,1742632845.249936,-0.16750000417232513
10910,1742632858.788737,-0.15230000019073486
10943,1742632878.048567,0.0009699999936856329
10960,1742632888.3864784,0.0017800000496208668
10976,1742632898.2370045,0.03367999941110611
10995,1742632909.7432237,0.06567999720573425
11023,1742632926.1914766,0.20277999341487885
11040,1742632936.3539836,0.19468000531196594
11057,1742632945.7215598,0.18982000648975372
11074,1742632956.1020415,0.22881999611854553
11101,1742632972.0732565,0.21870000660419464
11129,1742632988.573432,0.20980000495910645
11153,1742633002.7814615,0.25270000100135803
11178,1742633017.9866033,0.2847999930381775
11200,1742633030.748182,0.3547999858856201
11215,1742633040.0290823,0.3357999920845032
11231,1742633049.8280945,0.33489999175071716
11255,1742633064.0280602,0.421099990606308
11276,1742633076.602212,0.4331899881362915
11290,1742633084.1017478,0.4431900084018707
11304,1742633092.8171597,0.4631899893283844
11323,1742633104.1772685,0.49779999256134033
11343,1742633115.308497,0.5134999752044678
11366,1742633128.8161397,0.5835000276565552
11388,1742633142.012911,0.6834999918937683
11405,1742633152.3024814,0.7116000056266785
11427,1742633165.3436139,0.7410100102424622
11451,1742633179.6296253,0.667739987373352
11483,1742633198.3132637,0.7689300179481506
11507,1742633212.8686428,0.8349300026893616
11530,1742633226.4256756,0.8597300052642822
11553,1742633240.1033812,0.8380200266838074
11575,1742633253.169502,0.8617299795150757
11594,1742633264.5869122,0.9074299931526184
11619,1742633279.4315848,0.9866200089454651
11639,1742633291.5476801,0.9676399827003479
11669,1742633309.1210523,1.0203499794006348
11693,1742633323.4715757,1.0466400384902954
11711,1742633334.4725244,0.9747400283813477
11735,1742633348.6472113,0.9791300296783447
11754,1742633360.136184,1.0041300058364868
