Step,WallTime,Value
1508,1742744296.3366735,-0.39632999897003174
1528,1742744308.4927826,-0.3620400130748749
1544,1742744318.4017243,-0.3647499978542328
1563,1742744330.1376653,-0.32117000222206116
1575,1742744336.6069202,-0.34845998883247375
1587,1742744344.2744462,-0.3665600121021271
1600,1742744351.2495978,-0.3738499879837036
1612,1742744358.9868035,-0.3938499987125397
1626,1742744366.7120466,-0.38484999537467957
1638,1742744374.4603927,-0.39294999837875366
1656,1742744385.5178173,-0.3857499957084656
1672,1742744394.2359705,-0.37674999237060547
1684,1742744402.9778178,-0.37674999237060547
1698,1742744411.779296,-0.3702700138092041
1716,1742744422.029592,-0.35297998785972595
1730,1742744430.845447,-0.3429799973964691
1742,1742744437.9925213,-0.3519800007343292
1755,1742744445.8069918,-0.3438799977302551
1769,1742744454.7468219,-0.3863700032234192
1783,1742744462.394359,-0.3990800082683563
1795,1742744470.2391448,-0.5208699703216553
1811,1742744479.456813,-0.5478799939155579
1829,1742744490.3573556,-0.568589985370636
1841,1742744498.2132523,-0.6273699998855591
1861,1742744510.567283,-0.6281800270080566
1878,1742744520.0638945,-0.6574400067329407
1895,1742744530.8888412,-0.6925399899482727
1909,1742744539.8929236,-0.7025399804115295
1923,1742744547.4993737,-0.7388299703598022
1938,1742744557.0530858,-0.7098299860954285
1953,1742744566.1716099,-0.7008299827575684
1965,1742744573.1189406,-0.7108299732208252
1980,1742744582.6193333,-0.7008299827575684
1995,1742744590.8523734,-0.6863399744033813
2008,1742744599.2698784,-0.6790500283241272
2023,1742744608.468107,-0.6969599723815918
2036,1742744616.0039103,-0.7059599757194519
2048,1742744623.898775,-0.7059599757194519
2067,1742744634.8381,-0.6905400156974792
2085,1742744645.7528248,-0.6688299775123596
2100,1742744655.209458,-0.6698300242424011
2112,1742744661.8145027,-0.6698300242424011
2127,1742744671.0700111,-0.6599299907684326
2139,1742744678.588884,-0.6772199869155884
2151,1742744685.3618317,-0.6845099925994873
2170,1742744696.9680498,-0.6574100255966187
2182,1742744703.5620644,-0.6747000217437744
2196,1742744712.3491774,-0.7000899910926819
2208,1742744719.6490197,-0.7000899910926819
2220,1742744726.6251016,-0.7246699929237366
2232,1742744733.999803,-0.7426699995994568
2244,1742744741.0128036,-0.7599599957466125
2258,1742744749.9231217,-0.7582499980926514
2282,1742744767.5486708,-0.7031499743461609
2294,1742744774.0471454,-0.7321500182151794
2314,1742744786.2817593,-0.6948599815368652
2332,1742744797.3776937,-0.6548900008201599
2351,1742744809.039942,-0.624019980430603
2373,1742744822.3750396,-0.6021199822425842
2385,1742744828.904952,-0.6094099879264832
2399,1742744837.7056913,-0.607699990272522
2422,1742744851.5002112,-0.562309980392456
2436,1742744859.1536071,-0.553309977054596
2454,1742744870.1485372,-0.5589200258255005
2469,1742744879.5702846,-0.5906299948692322
2485,1742744888.6305735,-0.5825300216674805
2501,1742744898.1259933,-0.5644299983978271
2522,1742744910.8864477,-0.5308399796485901
2539,1742744921.3696113,-0.5065400004386902
2558,1742744932.9207704,-0.4723399877548218
2570,1742744939.4216864,-0.4994400143623352
2582,1742744947.1385987,-0.4994400143623352
2594,1742744953.5348577,-0.5067300200462341
2606,1742744961.218272,-0.5067300200462341
2621,1742744969.3046834,-0.4994400143623352
2639,1742744980.891923,-0.47404998540878296
2657,1742744992.053227,-0.455049991607666
2682,1742745006.9298089,-0.40147000551223755
2709,1742745022.8782942,-0.3661699891090393
2724,1742745032.1559107,-0.35078001022338867
2748,1742745046.6123009,-0.29010000824928284
2777,1742745063.9553854,-0.2329999953508377
2800,1742745077.7926834,-0.193900004029274
2812,1742745085.1748948,-0.2392899990081787
2824,1742745091.9540827,-0.2392899990081787
2843,1742745103.5908685,-0.18199999630451202
2855,1742745110.0988822,-0.23638999462127686
2868,1742745118.300399,-0.23810000717639923
2889,1742745130.9453182,-0.2281000018119812
2903,1742745138.7955256,-0.2253900021314621
2921,1742745149.4345179,-0.20638999342918396
2939,1742745160.4439142,-0.19019000232219696
2960,1742745173.1450229,-0.19200000166893005
2976,1742745182.872806,-0.19171999394893646
2998,1742745195.7058885,-0.14527000486850739
3014,1742745204.9485652,-0.12258999794721603
3028,1742745213.73139,-0.10530000180006027
3048,1742745226.2955034,-0.0681999996304512
3066,1742745236.3106184,-0.04380999878048897
3081,1742745245.30516,-0.042100001126527786
3107,1742745260.8022225,0.022190000861883163
3121,1742745269.6258514,0.01319000031799078
3142,1742745282.3122118,0.011289999820291996
3158,1742745290.9136772,-0.06100999936461449
3174,1742745300.7911468,-0.05640000104904175
3199,1742745315.552559,-0.0633699968457222
3217,1742745326.652676,-0.13043999671936035
3229,1742745333.114772,-0.2104099988937378
3244,1742745342.4989376,-0.19312000274658203
3256,1742745349.8727698,-0.19312000274658203
3272,1742745359.0007565,-0.24211999773979187
3287,1742745368.489644,-0.23401999473571777
3311,1742745382.9510798,-0.17601999640464783
3323,1742745394.0061834,-0.2104099988937378
3335,1742745400.4449158,-0.22041000425815582
3347,1742745408.062654,-0.2565099895000458
3359,1742745414.5651722,-0.2908099889755249
3371,1742745422.1550796,-0.3405900001525879
3390,1742745433.5357773,-0.3008800148963928
3408,1742745443.5480685,-0.3479500114917755
3423,1742745452.773373,-0.35262998938560486
3438,1742745462.086377,-0.3609200119972229
3457,1742745472.5968485,-0.3726300001144409
3482,1742745487.9352968,-0.32653000950813293
3494,1742745495.0489435,-0.33553001284599304
3512,1742745506.0796213,-0.38710999488830566
3528,1742745515.045792,-0.367110013961792
3547,1742745526.2966955,-0.3804999887943268
3559,1742745534.0911183,-0.40588998794555664
3578,1742745545.691904,-0.3714999854564667
3597,1742745556.197132,-0.44339999556541443
3611,1742745564.7941816,-0.4643999934196472
3626,1742745574.2373624,-0.4553999900817871
3641,1742745582.4056878,-0.46369001269340515
3660,1742745594.173856,-0.4146899878978729
3676,1742745604.2272005,-0.41398000717163086
3695,1742745615.887698,-0.3940800130367279
3709,1742745623.4732208,-0.44126999378204346
3722,1742745631.6917145,-0.4312700033187866
3734,1742745638.1700413,-0.4312700033187866
3763,1742745656.5789342,-0.2953000068664551
3778,1742745664.8976758,-0.2780100107192993
3790,1742745672.5940242,-0.2780100107192993
3802,1742745679.0409555,-0.3422999978065491
3814,1742745686.7797017,-0.37588000297546387
3827,1742745693.7737098,-0.38578000664711
3839,1742745701.55959,-0.3947800099849701
3854,1742745710.1593626,-0.41207000613212585
3866,1742745717.3343318,-0.48256000876426697
3880,1742745725.9579184,-0.47527000308036804
3901,1742745738.1245668,-0.43421000242233276
3913,1742745745.2758782,-0.46421000361442566
3925,1742745752.3872862,-0.5115000009536743
3940,1742745761.0963655,-0.5015000104904175
3952,1742745768.773395,-0.5558900237083435
3974,1742745781.9561539,-0.5415999889373779
3990,1742745790.6266358,-0.5235999822616577
4010,1742745802.7946227,-0.4875999987125397
4025,1742745812.2366295,-0.46959999203681946
4040,1742745820.726238,-0.49160000681877136
4053,1742745828.9170718,-0.5015000104904175
4065,1742745836.260129,-0.5295000076293945
4078,1742745843.8319502,-0.5394999980926514
4090,1742745851.4427845,-0.5494999885559082
4105,1742745859.704069,-0.5341100096702576
4117,1742745867.5548968,-0.6700800061225891
4136,1742745878.8496358,-0.6621699929237366
4148,1742745885.6087103,-0.6621699929237366
4160,1742745893.2346573,-0.6621699929237366
4172,1742745899.974874,-0.6621699929237366
4186,1742745908.759378,-0.6629800200462341
4198,1742745915.2405014,-0.6629800200462341
4216,1742745926.2311316,-0.6466900110244751
4232,1742745936.0905302,-0.6294000148773193
4246,1742745943.6475127,-0.6285899877548218
4261,1742745953.276573,-0.69964998960495
4282,1742745966.0372963,-0.6490600109100342
4301,1742745977.6058574,-0.6137700080871582
4317,1742745986.3861163,-0.6056699752807617
4329,1742745994.0852618,-0.6056699752807617
4347,1742746004.9569836,-0.5974699854850769
4364,1742746014.330804,-0.5990800261497498
4379,1742746024.0900722,-0.6294999718666077
4392,1742746031.9771204,-0.6492099761962891
4414,1742746045.0437493,-0.6145300269126892
4426,1742746052.320005,-0.6226300001144409
4446,1742746064.5114288,-0.5882400274276733
4460,1742746072.6256707,-0.5863400101661682
4475,1742746081.4062219,-0.5782399773597717
4489,1742746090.19991,-0.5836300253868103
4504,1742746098.3240585,-0.5656300187110901
4525,1742746111.1112926,-0.5382500290870667
4544,1742746122.6535056,-0.5129600167274475
4560,1742746132.6480763,-0.4939599931240082
4575,1742746140.9432545,-0.476859986782074
4597,1742746154.0761092,-0.44227999448776245
4617,1742746166.1737125,-0.40599000453948975
4631,1742746174.9401896,-0.42138001322746277
4645,1742746182.5396566,-0.4196699857711792
4657,1742746190.1900778,-0.4277699887752533
4670,1742746197.6740372,-0.42857998609542847
4687,1742746207.73463,-0.45188000798225403
4709,1742746220.9230573,-0.44378000497817993
4730,1742746233.6284015,-0.43838998675346375
4746,1742746243.587206,-0.40922999382019043
4765,1742746254.9783723,-0.4060800075531006
4785,1742746266.3650184,-0.3760800063610077
4799,1742746274.8888314,-0.3806599974632263
4821,1742746288.16326,-0.3127799928188324
4833,1742746295.1536129,-0.37446001172065735
4846,1742746302.8166645,-0.36636000871658325
4858,1742746310.0911047,-0.4007500112056732
4873,1742746318.5666,-0.4007500112056732
4888,1742746327.8610315,-0.39427000284194946
4902,1742746335.4227364,-0.38616999983787537
4917,1742746344.7332108,-0.3951700031757355
4931,1742746353.5480545,-0.4377500116825104
4948,1742746362.7052753,-0.4459399878978729
4960,1742746370.4273372,-0.46494001150131226
4977,1742746380.9189699,-0.46665000915527344
4989,1742746387.3945715,-0.5085200071334839
5002,1742746395.616849,-0.5348100066184998
5029,1742746411.6271393,-0.4858100116252899
5053,1742746426.0361125,-0.4196400046348572
5067,1742746434.273923,-0.40964001417160034
5096,1742746451.9539258,-0.30437999963760376
5110,1742746459.5283551,-0.3216699957847595
5134,1742746474.0315819,-0.3025699853897095
5148,1742746482.787391,-0.3089599907398224
5161,1742746490.763561,-0.33083000779151917
5184,1742746504.575956,-0.3138900101184845
5198,1742746512.4343872,-0.3546999990940094
5220,1742746525.645348,-0.32221001386642456
5238,1742746536.710519,-0.35569998621940613
5253,1742746545.6157997,-0.3394100069999695
5272,1742746556.44413,-0.2831200063228607
5289,1742746567.0310495,-0.2650200128555298
5307,1742746578.1923196,-0.2569200098514557
5325,1742746589.325852,-0.2552100121974945
5337,1742746595.8106844,-0.27331000566482544
5351,1742746604.6893787,-0.27331000566482544
5366,1742746612.860988,-0.26521000266075134
5378,1742746620.6037421,-0.28231000900268555
5393,1742746629.6358156,-0.2633099853992462
5405,1742746636.4460526,-0.27869999408721924
5422,1742746646.8531225,-0.25440001487731934
5437,1742746655.331779,-0.25710999965667725
5452,1742746664.520821,-0.29971998929977417
5467,1742746674.0141912,-0.374889999628067
5483,1742746682.9838443,-0.3667899966239929
5498,1742746692.220592,-0.4720500111579895
5517,1742746703.9673047,-0.4396499991416931
5534,1742746714.6392906,-0.4867500066757202
5549,1742746722.9395463,-0.4938499927520752
5564,1742746732.2893696,-0.4930399954319
5576,1742746739.126583,-0.5637199878692627
5590,1742746747.7117136,-0.5683000087738037
5602,1742746755.0645576,-0.6107900142669678
5619,1742746764.6467388,-0.6370800137519836
5634,1742746774.1480513,-0.6460800170898438
5646,1742746780.9908721,-0.7104700207710266
5658,1742746788.4456763,-0.7285699844360352
5674,1742746798.4007075,-0.7276700139045715
5695,1742746811.0058806,-0.6905699968338013
5710,1742746819.3025205,-0.6832799911499023
5722,1742746826.925531,-0.6922799944877625
5737,1742746835.0851235,-0.69309002161026
5749,1742746842.7913277,-0.69309002161026
5761,1742746849.2287047,-0.712090015411377
5781,1742746861.2274969,-0.678600013256073
5799,1742746872.285412,-0.676609992980957
5813,1742746881.1062195,-0.6739000082015991
5829,1742746889.844745,-0.6692900061607361
5845,1742746899.8060913,-0.6630899906158447
5859,1742746908.4858346,-0.6730899810791016
5874,1742746916.8882227,-0.6657999753952026
5888,1742746925.7133157,-0.6901999711990356
5905,1742746935.9667513,-0.6803900003433228
5918,1742746943.2638903,-0.6813899874687195
5940,1742746956.6547375,-0.651390016078949
5952,1742746964.122118,-0.651390016078949
5971,1742746974.752436,-0.6079999804496765
5991,1742746986.8683429,-0.5845100283622742
6006,1742746996.2030303,-0.5746999979019165
6026,1742747008.497563,-0.48690998554229736
6054,1742747025.2021265,-0.34654000401496887
6066,1742747032.1647346,-0.34654000401496887
6088,1742747045.3297925,-0.31233999133110046
6109,1742747057.8340116,-0.28685998916625977
6121,1742747065.4735942,-0.2941499948501587
6141,1742747077.5610857,-0.27147001028060913
6166,1742747092.501265,-0.1891700029373169
6190,1742747106.9537714,-0.12129999697208405
6209,1742747118.5277302,-0.07900000363588333
6223,1742747126.07921,-0.10249000042676926
6243,1742747138.217692,-0.07367999851703644
6256,1742747146.410234,-0.07468000054359436
6277,1742747159.0167892,-0.06468000262975693
6292,1742747167.3310354,-0.0735900029540062
6309,1742747177.8068056,-0.04820000007748604
6324,1742747187.1771307,-0.04738999903202057
6343,1742747197.6566975,-0.022099999710917473
6359,1742747207.374131,-0.031099999323487282
6373,1742747216.077172,-0.03200000151991844
6385,1742747222.5723963,-0.07010000199079514
6398,1742747230.7696452,-0.060100000351667404
6414,1742747239.6244597,-0.096390001475811
6435,1742747252.1079955,-0.0825899988412857
6460,1742747267.1777813,-0.036400001496076584
6474,1742747275.8417394,-0.12247999757528305
6486,1742747283.1413202,-0.26284998655319214
6502,1742747292.197068,-0.23746000230312347
6520,1742747303.28688,-0.26166000962257385
6534,1742747312.1057599,-0.33153000473976135
6546,1742747318.681422,-0.33153000473976135
6560,1742747327.5479984,-0.3442099988460541
6575,1742747335.8129804,-0.43650999665260315
6590,1742747345.4181244,-0.49437999725341797
6605,1742747354.8746922,-0.5293899774551392
6625,1742747366.7109582,-0.49581000208854675
6639,1742747374.7000153,-0.5419099926948547
6656,1742747385.2363853,-0.5248100161552429
6668,1742747391.7076461,-0.5548099875450134
6684,1742747401.9809725,-0.5467100143432617
6696,1742747409.7667634,-0.5802000164985657
6708,1742747416.4887543,-0.5955899953842163
6720,1742747424.3375986,-0.6388800144195557
6732,1742747430.968178,-0.6550800204277039
6744,1742747438.9452584,-0.6631799936294556
6756,1742747445.5830567,-0.6631799936294556
6781,1742747460.6040137,-0.590690016746521
6805,1742747475.2556942,-0.567110002040863
6819,1742747484.0009794,-0.5943999886512756
6831,1742747490.8622515,-0.6657900214195251
6844,1742747498.9929585,-0.6647899746894836
6862,1742747510.2077813,-0.6502100229263306
6874,1742747516.7667587,-0.675599992275238
6886,1742747524.6131172,-0.7045999765396118
6898,1742747531.097351,-0.7135999798774719
6915,1742747541.5519307,-0.673009991645813
6927,1742747549.1005552,-0.6830099821090698
6939,1742747555.823361,-0.6902999877929688
6965,1742747571.430648,-0.5976799726486206
6984,1742747583.0945103,-0.5813900232315063
7001,1742747593.5500264,-0.6069700121879578
7013,1742747600.0447495,-0.6159700155258179
7031,1742747611.097179,-0.6067799925804138
7046,1742747620.53727,-0.5986800193786621
7074,1742747637.3415177,-0.5283799767494202
7093,1742747649.012938,-0.49750998616218567
7116,1742747662.8477945,-0.4341199994087219
7145,1742747680.06792,-0.29117000102996826
7169,1742747694.467163,-0.24767999351024628
7193,1742747708.9430773,-0.16990000009536743
7208,1742747718.354013,-0.15369999408721924
7231,1742747732.270689,-0.15108999609947205
7245,1742747739.8886418,-0.18366999924182892
7263,1742747750.9211493,-0.16126999258995056
7277,1742747759.6667025,-0.15317000448703766
7289,1742747766.2562444,-0.1631699949502945
7301,1742747773.9617133,-0.17775000631809235
7320,1742747785.0938082,-0.15417000651359558
7334,1742747793.1001852,-0.13416999578475952
7347,1742747801.3744574,-0.1268800050020218
7359,1742747807.890957,-0.16746999323368073
7375,1742747817.7810454,-0.14388999342918396
7387,1742747824.2575867,-0.14388999342918396
7402,1742747833.6864183,-0.23193000257015228
7414,1742747841.0412598,-0.25551000237464905
7426,1742747847.8765383,-0.27351000905036926
7438,1742747855.4817562,-0.27351000905036926
7450,1742747862.2267268,-0.30880001187324524
7462,1742747870.0522866,-0.31690001487731934
7474,1742747876.780363,-0.4025900065898895
7486,1742747884.618086,-0.433459997177124
7498,1742747891.1911237,-0.49685001373291016
7513,1742747900.671537,-0.629800021648407
7525,1742747907.280664,-0.6732900142669678
7537,1742747915.0261247,-0.7510700225830078
7552,1742747923.5832915,-0.7572699785232544
7564,1742747930.8574302,-0.8423699736595154
7576,1742747937.7117827,-0.8504700064659119
7609,1742747958.1333876,-0.7499099969863892
7621,1742747964.9437773,-0.7580100297927856
7640,1742747976.4597187,-0.7336199879646301
7657,1742747987.2237184,-0.7174199819564819
7669,1742747994.6741023,-0.7409999966621399
7688,1742748005.7490897,-0.6909999847412109
7700,1742748013.4890869,-0.6982899904251099
7719,1742748025.3812973,-0.6420900225639343
7734,1742748033.7053576,-0.647570013999939
7758,1742748048.3728156,-0.5776000022888184
7776,1742748059.2416244,-0.5776000022888184
7788,1742748067.0380692,-0.5776000022888184
7803,1742748075.1126702,-0.5676000118255615
7821,1742748086.273184,-0.5486000180244446
7834,1742748094.602739,-0.531499981880188
7852,1742748104.7125356,-0.4781099855899811
7876,1742748119.5080426,-0.4330100119113922
7892,1742748128.9949126,-0.4167200028896332
7912,1742748141.1145008,-0.3796199858188629
7930,1742748152.230538,-0.3604600131511688
7954,1742748166.6861515,-0.2943899929523468
7974,1742748178.8749695,-0.24541999399662018
7996,1742748192.2664146,-0.20005999505519867
8016,1742748204.1066344,-0.14837999641895294
8028,1742748210.9156895,-0.14837999641895294
8045,1742748221.3966157,-0.24695000052452087
8063,1742748232.1657457,-0.22085000574588776
8083,1742748243.5360394,-0.20437000691890717
8098,1742748252.9852538,-0.21056999266147614
8113,1742748262.3875928,-0.20157000422477722
8128,1742748270.5163696,-0.25356999039649963
8144,1742748280.4861417,-0.23627999424934387
8165,1742748293.1921332,-0.22999000549316406
8184,1742748304.8070257,-0.19179999828338623
8206,1742748318.102638,-0.19011999666690826
8225,1742748329.1858115,-0.1611199975013733
8240,1742748338.1149507,-0.14383000135421753
8252,1742748345.9349635,-0.15383000671863556
8265,1742748353.0061336,-0.1647299975156784
8281,1742748362.9953897,-0.15752999484539032
8293,1742748369.8705094,-0.21092000603675842
8305,1742748377.30705,-0.2560200095176697
8317,1742748384.2866497,-0.2723099887371063
8329,1742748391.5846705,-0.3094100058078766
8341,1742748398.7537477,-0.3385699987411499
8356,1742748407.4464536,-0.3866400122642517
8372,1742748417.4021165,-0.4176099896430969
8392,1742748429.6049876,-0.41967999935150146
8404,1742748436.173055,-0.4713599979877472
8417,1742748444.409033,-0.4623599946498871
8430,1742748451.502127,-0.4867500066757202
8450,1742748463.7547636,-0.4803600013256073
8469,1742748475.4129043,-0.4788399934768677
8494,1742748490.2651734,-0.43924999237060547
8509,1742748499.718344,-0.43114998936653137
8525,1742748508.44463,-0.42204999923706055
8543,1742748519.454273,-0.4047600030899048
8555,1742748527.0970278,-0.4672499895095825
8569,1742748534.6553447,-0.5135400295257568
8585,1742748544.6353009,-0.56809002161026
8599,1742748553.130969,-0.6016700267791748
8611,1742748559.9711683,-0.6189600229263306
8624,1742748568.301387,-0.6108599901199341
8639,1742748576.6018462,-0.5989599823951721
8658,1742748588.40807,-0.5861600041389465
8670,1742748596.2141418,-0.5861600041389465
8692,1742748609.9147773,-0.5517699718475342
8704,1742748616.5516238,-0.5517699718475342
8716,1742748624.469276,-0.5517699718475342
8735,1742748635.5859835,-0.474480003118515
8747,1742748642.8568795,-0.49248000979423523
8761,1742748651.777858,-0.4950900077819824
8783,1742748665.1079106,-0.50941002368927
8803,1742748676.7925951,-0.4832099974155426
8818,1742748685.8391454,-0.47762998938560486
8832,1742748694.825707,-0.4703400135040283
8850,1742748705.5369778,-0.47843998670578003
8866,1742748714.9736288,-0.5062500238418579
8883,1742748725.464161,-0.5377399921417236
8895,1742748732.5178072,-0.5548400282859802
8907,1742748739.9375548,-0.5819399952888489
8919,1742748747.0641456,-0.6165199875831604
8931,1742748754.253369,-0.6165199875831604
8943,1742748761.4527147,-0.6265199780464172
8955,1742748768.5770688,-0.6436200141906738
8967,1742748775.920019,-0.6536200046539307
8979,1742748782.792113,-0.6536200046539307
8991,1742748790.2914214,-0.6617199778556824
9003,1742748797.0155826,-0.6817200183868408
9015,1742748805.12176,-0.7188199758529663
9027,1742748811.8561785,-0.7188199758529663
9039,1742748819.6356184,-0.7532100081443787
9051,1742748826.1763463,-0.7532100081443787
9063,1742748833.9367728,-0.7532100081443787
9078,1742748842.184391,-0.8223999738693237
9090,1742748850.0044982,-0.8223999738693237
9102,1742748856.4888663,-0.8377900123596191
9124,1742748869.8145695,-0.8351699709892273
9143,1742748881.481611,-0.8289700150489807
9157,1742748890.3163426,-0.8362600207328796
9173,1742748899.0482504,-0.8364499807357788
9191,1742748910.189268,-0.8328400254249573
9206,1742748919.681598,-0.8384199738502502
9224,1742748930.5284731,-0.8329399824142456
9239,1742748938.8656695,-0.8239399790763855
9259,1742748951.1234176,-0.7578700184822083
9272,1742748959.3982372,-0.7478700280189514
9296,1742748973.9230628,-0.6624500155448914
9318,1742748987.2855158,-0.5816100239753723
9330,1742748993.7930818,-0.5816100239753723
9351,1742749006.5584161,-0.5343499779701233
9369,1742749017.6375263,-0.4908599853515625
9394,1742749032.6206791,-0.36039999127388
9415,1742749045.3878167,-0.2914299964904785
9433,1742749056.4972816,-0.24714000523090363
9447,1742749064.07447,-0.2398499995470047
9463,1742749073.9118443,-0.22085000574588776
9479,1742749083.7469893,-0.1945600062608719
9497,1742749093.6555867,-0.15945999324321747
9511,1742749102.3813026,-0.15945999324321747
9527,1742749112.3178582,-0.14236000180244446
9539,1742749118.8568428,-0.14236000180244446
9557,1742749129.840973,-0.15855999290943146
9571,1742749138.2880166,-0.18286000192165375
9589,1742749148.6005285,-0.17215000092983246
9601,1742749156.2893069,-0.18925000727176666
9622,1742749168.8858237,-0.1682800054550171
9634,1742749175.3579621,-0.177279993891716
9653,1742749186.9750621,-0.166470006108284
9674,1742749199.535394,-0.14917999505996704
9690,1742749209.6497629,-0.19986000657081604
9719,1742749227.1033607,-0.11828000098466873
9736,1742749237.6431231,-0.18369999527931213
9758,1742749251.058878,-0.21015000343322754
9773,1742749259.3146966,-0.18314999341964722
9785,1742749267.162272,-0.23040999472141266
9807,1742749280.559671,-0.2320300042629242
9825,1742749291.1910317,-0.32818999886512756
9837,1742749298.3408432,-0.39715999364852905
9855,1742749309.6760154,-0.40705999732017517
9875,1742749322.0876281,-0.38896000385284424
9888,1742749329.4468982,-0.39796000719070435
9907,1742749341.6217268,-0.3972499966621399
9933,1742749357.789015,-0.36256998777389526
9945,1742749365.8237321,-0.37066999077796936
9959,1742749373.807025,-0.37777000665664673
9976,1742749384.5973778,-0.3587700128555298
9994,1742749395.8161366,-0.3606700003147125
10012,1742749407.0342283,-0.34689998626708984
10030,1742749417.8167708,-0.3405100107192993
10042,1742749424.9845111,-0.3405100107192993
10058,1742749435.484392,-0.3694800138473511
10074,1742749444.9201016,-0.34509000182151794
10089,1742749453.925912,-0.35947999358177185
10101,1742749461.7667584,-0.3857699930667877
10116,1742749470.0801084,-0.39305999875068665
10128,1742749477.8156035,-0.4846400022506714
10140,1742749484.4183688,-0.5046399831771851
10152,1742749492.2438605,-0.5590299963951111
10164,1742749498.7960694,-0.5860300064086914
10179,1742749508.2807934,-0.5770300030708313
10194,1742749517.8201022,-0.601610004901886
10213,1742749529.063254,-0.5988100171089172
10228,1742749537.678876,-0.5888100266456604
10246,1742749548.7422442,-0.5986199975013733
10258,1742749555.5287886,-0.6240100264549255
10278,1742749567.4666042,-0.5850099921226501
